"date","avg_price","city"
2021-03-05,158.990377875486,"amsterdam"
2021-03-06,156.629162517978,"amsterdam"
2021-03-07,152.795240973787,"amsterdam"
2021-03-08,152.723470901797,"amsterdam"
2021-03-09,152.912183326922,"amsterdam"
2021-03-10,153.185030499533,"amsterdam"
2021-03-11,153.327416607133,"amsterdam"
2021-03-12,156.651426059241,"amsterdam"
2021-03-13,156.83524756828,"amsterdam"
2021-03-14,153.141946474694,"amsterdam"
2021-03-15,153.2249271858,"amsterdam"
2021-03-16,153.421553003242,"amsterdam"
2021-03-17,153.732868055174,"amsterdam"
2021-03-18,153.920371489806,"amsterdam"
2021-03-19,157.2855965269,"amsterdam"
2021-03-20,157.441776116942,"amsterdam"
2021-03-21,153.49958784415,"amsterdam"
2021-03-22,153.587844150135,"amsterdam"
2021-03-23,153.830576468649,"amsterdam"
2021-03-24,154.16293894598,"amsterdam"
2021-03-25,154.156069681816,"amsterdam"
2021-03-26,157.537066549431,"amsterdam"
2021-03-27,157.821948672858,"amsterdam"
2021-03-28,153.895532230587,"amsterdam"
2021-03-29,154.003901742045,"amsterdam"
2021-03-30,154.545199758202,"amsterdam"
2021-03-31,154.513820959499,"amsterdam"
2021-04-01,156.38720668242,"amsterdam"
2021-04-02,160.612188822333,"amsterdam"
2021-04-03,160.881958564599,"amsterdam"
2021-04-04,156.70346760455,"amsterdam"
2021-04-05,156.320877067649,"amsterdam"
2021-04-06,156.067648513491,"amsterdam"
2021-04-07,156.358245864703,"amsterdam"
2021-04-08,156.402758696488,"amsterdam"
2021-04-09,160.422926856075,"amsterdam"
2021-04-10,160.563884156729,"amsterdam"
2021-04-11,156.412650436885,"amsterdam"
2021-04-12,156.34593614332,"amsterdam"
2021-04-13,156.57069846678,"amsterdam"
2021-04-14,156.826509864263,"amsterdam"
2021-04-15,156.914271583228,"amsterdam"
2021-04-16,160.555421223279,"amsterdam"
2021-04-17,160.762103643458,"amsterdam"
2021-04-18,156.493982524592,"amsterdam"
2021-04-19,156.445677858988,"amsterdam"
2021-04-20,156.671099631807,"amsterdam"
2021-04-21,157.035665219542,"amsterdam"
2021-04-22,157.151508490411,"amsterdam"
2021-04-23,161.032203110403,"amsterdam"
2021-04-24,161.304555695994,"amsterdam"
2021-04-25,157.099192174534,"amsterdam"
2021-04-26,157.87750728142,"amsterdam"
2021-04-27,158.413969335605,"amsterdam"
2021-04-28,157.815573995714,"amsterdam"
2021-04-29,157.751332637248,"amsterdam"
2021-04-30,161.218552508655,"amsterdam"
2021-05-01,161.754135297027,"amsterdam"
2021-05-02,157.399571357916,"amsterdam"
2021-05-03,157.385118426114,"amsterdam"
2021-05-04,157.768862999396,"amsterdam"
2021-05-05,158.167390229159,"amsterdam"
2021-05-06,158.227729845579,"amsterdam"
2021-05-07,161.629444413914,"amsterdam"
2021-05-08,161.740176952245,"amsterdam"
2021-05-09,157.31642578447,"amsterdam"
2021-05-10,157.272957080838,"amsterdam"
2021-05-11,157.604495246469,"amsterdam"
2021-05-12,158.157443534649,"amsterdam"
2021-05-13,158.794361707974,"amsterdam"
2021-05-14,162.316865417376,"amsterdam"
2021-05-15,162.556245534978,"amsterdam"
2021-05-16,157.740396768698,"amsterdam"
2021-05-17,157.732428422267,"amsterdam"
2021-05-18,158.161620047261,"amsterdam"
2021-05-19,158.421662911469,"amsterdam"
2021-05-20,158.500631972303,"amsterdam"
2021-05-21,162.536846732978,"amsterdam"
2021-05-22,162.985876792878,"amsterdam"
2021-05-23,158.171182062977,"amsterdam"
2021-05-24,156.972632851569,"amsterdam"
2021-05-25,156.945265703138,"amsterdam"
2021-05-26,157.074792548222,"amsterdam"
2021-05-27,157.439028411277,"amsterdam"
2021-05-28,161.181623344507,"amsterdam"
2021-05-29,161.435566302138,"amsterdam"
2021-05-30,156.954168269495,"amsterdam"
2021-05-31,156.791449139968,"amsterdam"
2021-06-01,157.317469912623,"amsterdam"
2021-06-02,157.428367313293,"amsterdam"
2021-06-03,157.727702368522,"amsterdam"
2021-06-04,161.280430840248,"amsterdam"
2021-06-05,161.435950980931,"amsterdam"
2021-06-06,157.068692641644,"amsterdam"
2021-06-07,157.124965653679,"amsterdam"
2021-06-08,157.381766225202,"amsterdam"
2021-06-09,157.467769412541,"amsterdam"
2021-06-10,157.721052920811,"amsterdam"
2021-06-11,161.565807550695,"amsterdam"
2021-06-12,162.000054954113,"amsterdam"
2021-06-13,157.64197395175,"amsterdam"
2021-06-14,157.279276803869,"amsterdam"
2021-06-15,157.503819310875,"amsterdam"
2021-06-16,157.763312633951,"amsterdam"
2021-06-17,158.309666428532,"amsterdam"
2021-06-18,161.732153651701,"amsterdam"
2021-06-19,161.753475847667,"amsterdam"
2021-06-20,157.444963455515,"amsterdam"
2021-06-21,157.679947244051,"amsterdam"
2021-06-22,157.618233774798,"amsterdam"
2021-06-23,157.672418530527,"amsterdam"
2021-06-24,158.049843380777,"amsterdam"
2021-06-25,161.979886794527,"amsterdam"
2021-06-26,163.027806781338,"amsterdam"
2021-06-27,158.256910479749,"amsterdam"
2021-06-28,157.957795240974,"amsterdam"
2021-06-29,158.003407155026,"amsterdam"
2021-06-30,158.065285486619,"amsterdam"
2021-07-01,158.911743694015,"amsterdam"
2021-07-02,163.131889871957,"amsterdam"
2021-07-03,163.359619717536,"amsterdam"
2021-07-04,158.791064461175,"amsterdam"
2021-07-05,158.699401000165,"amsterdam"
2021-07-06,158.827553992416,"amsterdam"
2021-07-07,158.892509754355,"amsterdam"
2021-07-08,159.225311864593,"amsterdam"
2021-07-09,163.092762543276,"amsterdam"
2021-07-10,163.289003681926,"amsterdam"
2021-07-11,158.751057866681,"amsterdam"
2021-07-12,158.752541627741,"amsterdam"
2021-07-13,158.893498928395,"amsterdam"
2021-07-14,158.986371379898,"amsterdam"
2021-07-15,159.296807166016,"amsterdam"
2021-07-16,163.014013298895,"amsterdam"
2021-07-17,163.196241138649,"amsterdam"
2021-07-18,158.728581634335,"amsterdam"
2021-07-19,158.803868769577,"amsterdam"
2021-07-20,158.986426334011,"amsterdam"
2021-07-21,159.070835852064,"amsterdam"
2021-07-22,159.448095839974,"amsterdam"
2021-07-23,163.150684178711,"amsterdam"
2021-07-24,163.348354124306,"amsterdam"
2021-07-25,158.857174259493,"amsterdam"
2021-07-26,158.799362532286,"amsterdam"
2021-07-27,158.949991756883,"amsterdam"
2021-07-28,159.054404572182,"amsterdam"
2021-07-29,159.349508160686,"amsterdam"
2021-07-30,163.406660438534,"amsterdam"
2021-07-31,163.888058471177,"amsterdam"
2021-08-01,159.325493213167,"amsterdam"
2021-08-02,159.04077595208,"amsterdam"
2021-08-03,158.912293235149,"amsterdam"
2021-08-04,159.094850799582,"amsterdam"
2021-08-05,159.662746606584,"amsterdam"
2021-08-06,163.887069297137,"amsterdam"
2021-08-07,164.106940704512,"amsterdam"
2021-08-08,159.301093586855,"amsterdam"
2021-08-09,158.715887234159,"amsterdam"
2021-08-10,158.737044567786,"amsterdam"
2021-08-11,158.762488322251,"amsterdam"
2021-08-12,158.939385613013,"amsterdam"
2021-08-13,162.890696268616,"amsterdam"
2021-08-14,163.042974116613,"amsterdam"
2021-08-15,158.605704236962,"amsterdam"
2021-08-16,158.615321206792,"amsterdam"
2021-08-17,158.708578337089,"amsterdam"
2021-08-18,158.74523273067,"amsterdam"
2021-08-19,158.978732758147,"amsterdam"
2021-08-20,162.861021047425,"amsterdam"
2021-08-21,162.99120734187,"amsterdam"
2021-08-22,158.63235698192,"amsterdam"
2021-08-23,158.623949002583,"amsterdam"
2021-08-24,158.767928779469,"amsterdam"
2021-08-25,158.85662471836,"amsterdam"
2021-08-26,159.19360334121,"amsterdam"
2021-08-27,163.240424245755,"amsterdam"
2021-08-28,163.414408968511,"amsterdam"
2021-08-29,158.867505632797,"amsterdam"
2021-08-30,158.822992801011,"amsterdam"
2021-08-31,158.924053415398,"amsterdam"
2021-09-01,159.314337528164,"amsterdam"
2021-09-02,160.17288564049,"amsterdam"
2021-09-03,164.857888662966,"amsterdam"
2021-09-04,165.076606033962,"amsterdam"
2021-09-05,160.668736604935,"amsterdam"
2021-09-06,159.381711271089,"amsterdam"
2021-09-07,159.327966148266,"amsterdam"
2021-09-08,159.328460735286,"amsterdam"
2021-09-09,160.652854866187,"amsterdam"
2021-09-10,165.071550255537,"amsterdam"
2021-09-11,165.118920701214,"amsterdam"
2021-09-12,160.802659779084,"amsterdam"
2021-09-13,160.282574050668,"amsterdam"
2021-09-14,159.97928229928,"amsterdam"
2021-09-15,159.137550145628,"amsterdam"
2021-09-16,159.332399164743,"amsterdam"
2021-09-17,163.399274645565,"amsterdam"
2021-09-18,163.569293328937,"amsterdam"
2021-09-19,158.949719749423,"amsterdam"
2021-09-20,158.662600285746,"amsterdam"
2021-09-21,158.716837015057,"amsterdam"
2021-09-22,158.817562369491,"amsterdam"
2021-09-23,158.950708869107,"amsterdam"
2021-09-24,163.021046268821,"amsterdam"
2021-09-25,163.169139465875,"amsterdam"
2021-09-26,158.80195625893,"amsterdam"
2021-09-27,158.693153093747,"amsterdam"
2021-09-28,158.738322892626,"amsterdam"
2021-09-29,158.750961644137,"amsterdam"
2021-09-30,158.886690845148,"amsterdam"
2021-10-01,162.718925156611,"amsterdam"
2021-10-02,162.78964721398,"amsterdam"
2021-10-03,158.492416749093,"amsterdam"
2021-10-04,158.382294757666,"amsterdam"
2021-10-05,158.390592372788,"amsterdam"
2021-10-06,158.666886471041,"amsterdam"
2021-10-07,158.754368611935,"amsterdam"
2021-10-08,162.793933399275,"amsterdam"
2021-10-09,162.913891636444,"amsterdam"
2021-10-10,158.613254203759,"amsterdam"
2021-10-11,158.310143971865,"amsterdam"
2021-10-12,158.477470051654,"amsterdam"
2021-10-13,159.142598087702,"amsterdam"
2021-10-14,159.459061435323,"amsterdam"
2021-10-15,163.746785361029,"amsterdam"
2021-10-16,163.89575777558,"amsterdam"
2021-10-17,159.381305637982,"amsterdam"
2021-10-18,158.357511814485,"amsterdam"
2021-10-19,158.364270798989,"amsterdam"
2021-10-20,158.368556984284,"amsterdam"
2021-10-21,158.472744257611,"amsterdam"
2021-10-22,162.551324321354,"amsterdam"
2021-10-23,162.702439828553,"amsterdam"
2021-10-24,158.342675019233,"amsterdam"
2021-10-25,158.258325090669,"amsterdam"
2021-10-26,158.28964721398,"amsterdam"
2021-10-27,158.299813166282,"amsterdam"
2021-10-28,158.4168040444,"amsterdam"
2021-10-29,162.46213869656,"amsterdam"
2021-10-30,162.538410814375,"amsterdam"
2021-10-31,158.332948675679,"amsterdam"
2021-11-01,169.524947796461,"amsterdam"
2021-11-02,169.549785690735,"amsterdam"
2021-11-03,169.521925486317,"amsterdam"
2021-11-04,169.609902187054,"amsterdam"
2021-11-05,173.963897131553,"amsterdam"
2021-11-06,174.049510935268,"amsterdam"
2021-11-07,169.925101659523,"amsterdam"
2021-11-08,169.848829541708,"amsterdam"
2021-11-09,169.87223870755,"amsterdam"
2021-11-10,169.86366633696,"amsterdam"
2021-11-11,169.988075612705,"amsterdam"
2021-11-12,173.998461369381,"amsterdam"
2021-11-13,174.113144301572,"amsterdam"
2021-11-14,169.974392790417,"amsterdam"
2021-11-15,169.851137487636,"amsterdam"
2021-11-16,169.979832948676,"amsterdam"
2021-11-17,169.990603363007,"amsterdam"
2021-11-18,170.041927684361,"amsterdam"
2021-11-19,173.939828552588,"amsterdam"
2021-11-20,174.025772062864,"amsterdam"
2021-11-21,169.964831300143,"amsterdam"
2021-11-22,169.874656555665,"amsterdam"
2021-11-23,169.912517859105,"amsterdam"
2021-11-24,169.918837234861,"amsterdam"
2021-11-25,170.031267172217,"amsterdam"
2021-11-26,174.005550060446,"amsterdam"
2021-11-27,174.103692713485,"amsterdam"
2021-11-28,169.989888998791,"amsterdam"
2021-11-29,169.838059127377,"amsterdam"
2021-11-30,169.938289921969,"amsterdam"
2021-12-01,169.823881745247,"amsterdam"
2021-12-02,170.191284756567,"amsterdam"
2021-12-03,174.056544675239,"amsterdam"
2021-12-04,174.17529398835,"amsterdam"
2021-12-05,170.059786789757,"amsterdam"
2021-12-06,169.931091328717,"amsterdam"
2021-12-07,169.945323661941,"amsterdam"
2021-12-08,169.945323661941,"amsterdam"
2021-12-09,170.092207934938,"amsterdam"
2021-12-10,173.928563578415,"amsterdam"
2021-12-11,174.030772612375,"amsterdam"
2021-12-12,170.001703483899,"amsterdam"
2021-12-13,169.863941092428,"amsterdam"
2021-12-14,169.903505879767,"amsterdam"
2021-12-15,169.914606000659,"amsterdam"
2021-12-16,170.128915265414,"amsterdam"
2021-12-17,173.928123969667,"amsterdam"
2021-12-18,174.050445103858,"amsterdam"
2021-12-19,170.093746565557,"amsterdam"
2021-12-20,170.145950104407,"amsterdam"
2021-12-21,170.187657984394,"amsterdam"
2021-12-22,170.243872953072,"amsterdam"
2021-12-23,170.596658973514,"amsterdam"
2021-12-24,174.654522474997,"amsterdam"
2021-12-25,174.811188042642,"amsterdam"
2021-12-26,170.923233322343,"amsterdam"
2021-12-27,170.893175074184,"amsterdam"
2021-12-28,170.934058687768,"amsterdam"
2021-12-29,171.265908341576,"amsterdam"
2021-12-30,172.541433124519,"amsterdam"
2021-12-31,177.305198373448,"amsterdam"
2022-01-01,176.202659632927,"amsterdam"
2022-01-02,171.688427299703,"amsterdam"
2022-01-03,172.708264644466,"amsterdam"
2022-01-04,172.503846576547,"amsterdam"
2022-01-05,172.460929772502,"amsterdam"
2022-01-06,172.417463457523,"amsterdam"
2022-01-07,175.54456533685,"amsterdam"
2022-01-08,175.942960764919,"amsterdam"
2022-01-09,172.016155621497,"amsterdam"
2022-01-10,171.904110341796,"amsterdam"
2022-01-11,171.904879657105,"amsterdam"
2022-01-12,171.914441147379,"amsterdam"
2022-01-13,171.979777997582,"amsterdam"
2022-01-14,175.723815803934,"amsterdam"
2022-01-15,175.740630838554,"amsterdam"
2022-01-16,171.870315419277,"amsterdam"
2022-01-17,171.758544895043,"amsterdam"
2022-01-18,171.799098802066,"amsterdam"
2022-01-19,171.792999230685,"amsterdam"
2022-01-20,171.907956918343,"amsterdam"
2022-01-21,175.71595779756,"amsterdam"
2022-01-22,175.779151555116,"amsterdam"
2022-01-23,171.863831190241,"amsterdam"
2022-01-24,171.779920870425,"amsterdam"
2022-01-25,171.811242993736,"amsterdam"
2022-01-26,171.816628200901,"amsterdam"
2022-01-27,171.927189801077,"amsterdam"
2022-01-28,175.740136278712,"amsterdam"
2022-01-29,175.782393669634,"amsterdam"
2022-01-30,171.86833717991,"amsterdam"
2022-01-31,171.827453566326,"amsterdam"
2022-02-01,173.543081657325,"amsterdam"
2022-02-02,173.258050335202,"amsterdam"
2022-02-03,173.834157599736,"amsterdam"
2022-02-04,177.580338498736,"amsterdam"
2022-02-05,177.989614243323,"amsterdam"
2022-02-06,174.126607319486,"amsterdam"
2022-02-07,174.113144301572,"amsterdam"
2022-02-08,174.039509836246,"amsterdam"
2022-02-09,174.042587097483,"amsterdam"
2022-02-10,174.120342894824,"amsterdam"
2022-02-11,178.144686229256,"amsterdam"
2022-02-12,168.640674799428,"amsterdam"
2022-02-13,174.479723046489,"amsterdam"
2022-02-14,174.257226068799,"amsterdam"
2022-02-15,174.245356632597,"amsterdam"
2022-02-16,174.070447301901,"amsterdam"
2022-02-17,174.194197164524,"amsterdam"
2022-02-18,178.178426200681,"amsterdam"
2022-02-19,178.215463237718,"amsterdam"
2022-02-20,179.601659523024,"amsterdam"
2022-02-21,179.553852071656,"amsterdam"
2022-02-22,179.564567534894,"amsterdam"
2022-02-23,179.25178591054,"amsterdam"
2022-02-24,179.294373008023,"amsterdam"
2022-02-25,183.018683371799,"amsterdam"
2022-02-26,183.115342345313,"amsterdam"
2022-02-27,179.205572040884,"amsterdam"
2022-02-28,179.451203428948,"amsterdam"
2022-03-01,179.51604571931,"amsterdam"
2022-03-02,179.473073964172,"amsterdam"
2022-03-03,179.279701066051,"amsterdam"
2022-03-04,190.438559030169,"amsterdam"
2022-03-05,190.369940382805,"amsterdam"
2022-03-06,133.46218487395,"amsterdam"
2021-03-04,152.701076963488,"amsterdam"
2021-03-21,84.6678904264332,"athens"
2021-03-22,78.8623839244938,"athens"
2021-03-23,76.835551685533,"athens"
2021-03-24,76.858191317328,"athens"
2021-03-25,76.9935315337729,"athens"
2021-03-26,77.8336857818137,"athens"
2021-03-27,77.941037442468,"athens"
2021-03-28,77.2031347182485,"athens"
2021-03-29,77.0398059460132,"athens"
2021-03-30,77.0437865406145,"athens"
2021-03-31,77.2856966403162,"athens"
2021-04-01,80.9931847684985,"athens"
2021-04-02,80.9588925287964,"athens"
2021-04-03,80.9902871621622,"athens"
2021-04-04,80.3883045856121,"athens"
2021-04-05,80.3771164160269,"athens"
2021-04-06,80.3171732043327,"athens"
2021-04-07,80.3454621937112,"athens"
2021-04-08,80.4088758018719,"athens"
2021-04-09,81.0537385634662,"athens"
2021-04-10,81.1172573351562,"athens"
2021-04-11,80.6271952886739,"athens"
2021-04-12,80.5283415711431,"athens"
2021-04-13,80.5287622252603,"athens"
2021-04-14,80.5183510358608,"athens"
2021-04-15,80.6127878851614,"athens"
2021-04-16,81.4072983489326,"athens"
2021-04-17,81.5094121358713,"athens"
2021-04-18,80.9136607424545,"athens"
2021-04-19,80.8650751919234,"athens"
2021-04-20,80.8812703754338,"athens"
2021-04-21,80.9154485224524,"athens"
2021-04-22,80.9716058470922,"athens"
2021-04-23,81.7060679356399,"athens"
2021-04-24,81.7959827531812,"athens"
2021-04-25,81.172678515091,"athens"
2021-04-26,81.2652224208644,"athens"
2021-04-27,81.2976127878852,"athens"
2021-04-28,81.3573456725208,"athens"
2021-04-29,81.6289830686718,"athens"
2021-04-30,81.8066042696393,"athens"
2021-05-01,89.06351877169,"athens"
2021-05-02,88.7376169944263,"athens"
2021-05-03,88.5793458828478,"athens"
2021-05-04,88.491429172363,"athens"
2021-05-05,88.4990009464718,"athens"
2021-05-06,88.516247765275,"athens"
2021-05-07,89.2133768009254,"athens"
2021-05-08,89.3327374066674,"athens"
2021-05-09,88.8040803449364,"athens"
2021-05-10,88.7364601956042,"athens"
2021-05-11,88.5959617204753,"athens"
2021-05-12,88.6015353875276,"athens"
2021-05-13,88.7442422967715,"athens"
2021-05-14,89.4953202229467,"athens"
2021-05-15,89.5624145546325,"athens"
2021-05-16,89.025554737617,"athens"
2021-05-17,88.9628772741613,"athens"
2021-05-18,88.950362814176,"athens"
2021-05-19,85.6534861709959,"athens"
2021-05-20,85.7689557261542,"athens"
2021-05-21,85.7769481543801,"athens"
2021-05-22,85.007676937638,"athens"
2021-05-23,84.3397833631297,"athens"
2021-05-24,84.2816279314334,"athens"
2021-05-25,84.2388263750131,"athens"
2021-05-26,84.266168892628,"athens"
2021-05-27,84.4084551477548,"athens"
2021-05-28,85.1259859080871,"athens"
2021-05-29,85.1185192975076,"athens"
2021-05-30,84.4252813124408,"athens"
2021-05-31,84.3331580607845,"athens"
2021-06-01,89.9173414659796,"athens"
2021-06-02,89.8062887790514,"athens"
2021-06-03,89.9731833000316,"athens"
2021-06-04,90.6959722368283,"athens"
2021-06-05,90.6858765380166,"athens"
2021-06-06,90.082868861079,"athens"
2021-06-07,89.9242822589126,"athens"
2021-06-08,89.9917972447155,"athens"
2021-06-09,89.9688715953307,"athens"
2021-06-10,89.9987380376486,"athens"
2021-06-11,90.7307813650226,"athens"
2021-06-12,90.7485540014723,"athens"
2021-06-13,90.054054054054,"athens"
2021-06-14,90.0098853717531,"athens"
2021-06-15,90.0487958775897,"athens"
2021-06-16,90.2104322221054,"athens"
2021-06-17,90.2987695867073,"athens"
2021-06-18,91.2127458197497,"athens"
2021-06-19,91.2597539173415,"athens"
2021-06-20,90.5448522452413,"athens"
2021-06-21,90.9948469870649,"athens"
2021-06-22,90.7652750026291,"athens"
2021-06-23,90.793353664949,"athens"
2021-06-24,90.8039751814071,"athens"
2021-06-25,91.5803975181407,"athens"
2021-06-26,91.523188558208,"athens"
2021-06-27,90.8916815648333,"athens"
2021-06-28,90.722894100326,"athens"
2021-06-29,90.8180670943317,"athens"
2021-06-30,90.792617520244,"athens"
2021-07-01,97.6931328215375,"athens"
2021-07-02,97.443579766537,"athens"
2021-07-03,97.6939741297718,"athens"
2021-07-04,97.1105268692817,"athens"
2021-07-05,96.7761068461458,"athens"
2021-07-06,96.7997686402356,"athens"
2021-07-07,96.749184982648,"athens"
2021-07-08,96.7784204437901,"athens"
2021-07-09,97.4735513723841,"athens"
2021-07-10,97.4966873488274,"athens"
2021-07-11,96.8525607319382,"athens"
2021-07-12,96.8182774213903,"athens"
2021-07-13,96.8279524660848,"athens"
2021-07-14,96.7817856767273,"athens"
2021-07-15,96.8110211378694,"athens"
2021-07-16,97.4811231464928,"athens"
2021-07-17,97.6344515721948,"athens"
2021-07-18,96.9786518035545,"athens"
2021-07-19,96.945945945946,"athens"
2021-07-20,96.9801240929646,"athens"
2021-07-21,96.9888526658955,"athens"
2021-07-22,96.9932695341256,"athens"
2021-07-23,97.6879798086024,"athens"
2021-07-24,97.7029130297613,"athens"
2021-07-25,97.0818172257861,"athens"
2021-07-26,97.0913871069513,"athens"
2021-07-27,97.0954884845935,"athens"
2021-07-28,97.0963297928278,"athens"
2021-07-29,97.1210432222105,"athens"
2021-07-30,97.8008202755285,"athens"
2021-07-31,97.7654853296877,"athens"
2021-08-01,96.7500262908823,"athens"
2021-08-02,96.6817751603744,"athens"
2021-08-03,96.6566410768745,"athens"
2021-08-04,96.677253128615,"athens"
2021-08-05,96.6833526133137,"athens"
2021-08-06,97.3735408560311,"athens"
2021-08-07,97.4843832159007,"athens"
2021-08-08,96.779472079083,"athens"
2021-08-09,96.6135240298664,"athens"
2021-08-10,96.6226732569145,"athens"
2021-08-11,96.6861920286045,"athens"
2021-08-12,96.7585445367547,"athens"
2021-08-13,97.3947838889473,"athens"
2021-08-14,97.4222315700915,"athens"
2021-08-15,96.845935429593,"athens"
2021-08-16,96.7217373015038,"athens"
2021-08-17,96.7105899673993,"athens"
2021-08-18,97.1048480387002,"athens"
2021-08-19,97.3781680513198,"athens"
2021-08-20,98.0775055210853,"athens"
2021-08-21,98.1015879692923,"athens"
2021-08-22,97.4812283100221,"athens"
2021-08-23,97.3923651277737,"athens"
2021-08-24,97.4208644442107,"athens"
2021-08-25,97.4667157429803,"athens"
2021-08-26,97.5317068040803,"athens"
2021-08-27,98.1475444315911,"athens"
2021-08-28,98.2120096750447,"athens"
2021-08-29,97.6512777368808,"athens"
2021-08-30,95.0398569776002,"athens"
2021-08-31,95.0309180776107,"athens"
2021-09-01,97.4298033442002,"athens"
2021-09-02,97.5654642969818,"athens"
2021-09-03,98.1100010516353,"athens"
2021-09-04,98.0690924387422,"athens"
2021-09-05,97.5185613629193,"athens"
2021-09-06,97.3944683983595,"athens"
2021-09-07,97.380060994847,"athens"
2021-09-08,97.3693343148596,"athens"
2021-09-09,97.4741823535598,"athens"
2021-09-10,98.0820275528447,"athens"
2021-09-11,98.0383846881901,"athens"
2021-09-12,97.4734462088548,"athens"
2021-09-13,97.3659690819224,"athens"
2021-09-14,97.4205489536229,"athens"
2021-09-15,97.4258071300873,"athens"
2021-09-16,97.4549947423764,"athens"
2021-09-17,98.0178759200841,"athens"
2021-09-18,97.9410094637224,"athens"
2021-09-19,97.408832807571,"athens"
2021-09-20,97.2792849631966,"athens"
2021-09-21,97.3184016824395,"athens"
2021-09-22,97.3806519453207,"athens"
2021-09-23,97.4514195583596,"athens"
2021-09-24,98.0225026288118,"athens"
2021-09-25,98.0581493165089,"athens"
2021-09-26,97.4352260778128,"athens"
2021-09-27,97.297476340694,"athens"
2021-09-28,97.2950578338591,"athens"
2021-09-29,97.2728706624606,"athens"
2021-09-30,97.3288117770768,"athens"
2021-10-01,111.919137749737,"athens"
2021-10-02,111.916824395373,"athens"
2021-10-03,111.371293375394,"athens"
2021-10-04,111.260462670873,"athens"
2021-10-05,111.240904311251,"athens"
2021-10-06,111.210304942166,"athens"
2021-10-07,111.268138801262,"athens"
2021-10-08,111.802839116719,"athens"
2021-10-09,111.830494216614,"athens"
2021-10-10,111.286855941115,"athens"
2021-10-11,111.154574132492,"athens"
2021-10-12,111.08927444795,"athens"
2021-10-13,111.142271293375,"athens"
2021-10-14,111.187171398528,"athens"
2021-10-15,111.730809674027,"athens"
2021-10-16,111.718611987382,"athens"
2021-10-17,111.134805467929,"athens"
2021-10-18,111.059936908517,"athens"
2021-10-19,111.041535226078,"athens"
2021-10-20,111.059936908517,"athens"
2021-10-21,111.09316508938,"athens"
2021-10-22,111.663617245005,"athens"
2021-10-23,111.707886435331,"athens"
2021-10-24,111.135541535226,"athens"
2021-10-25,111.027970557308,"athens"
2021-10-26,111.050578338591,"athens"
2021-10-27,110.9912723449,"athens"
2021-10-28,111.09610935857,"athens"
2021-10-29,111.630599369085,"athens"
2021-10-30,111.650368033649,"athens"
2021-10-31,111.057202944269,"athens"
2021-11-01,135.478443743428,"athens"
2021-11-02,135.383911671924,"athens"
2021-11-03,135.367823343849,"athens"
2021-11-04,135.494637223975,"athens"
2021-11-05,136.442586750789,"athens"
2021-11-06,136.471188222923,"athens"
2021-11-07,135.973291272345,"athens"
2021-11-08,135.85047318612,"athens"
2021-11-09,135.695583596215,"athens"
2021-11-10,135.749211356467,"athens"
2021-11-11,136.110935856993,"athens"
2021-11-12,136.668243953733,"athens"
2021-11-13,136.66992639327,"athens"
2021-11-14,136.203785488959,"athens"
2021-11-15,135.589695057834,"athens"
2021-11-16,134.968559411146,"athens"
2021-11-17,134.972555205047,"athens"
2021-11-18,135.050578338591,"athens"
2021-11-19,135.544374342797,"athens"
2021-11-20,135.585383806519,"athens"
2021-11-21,135.126603575184,"athens"
2021-11-22,135.068033648791,"athens"
2021-11-23,135.050578338591,"athens"
2021-11-24,135.061303890641,"athens"
2021-11-25,135.072870662461,"athens"
2021-11-26,135.569400630915,"athens"
2021-11-27,135.565194532072,"athens"
2021-11-28,135.128811777077,"athens"
2021-11-29,135.06792849632,"athens"
2021-11-30,135.059305993691,"athens"
2021-12-01,136.03880126183,"athens"
2021-12-02,136.079810725552,"athens"
2021-12-03,136.554153522608,"athens"
2021-12-04,136.582649842271,"athens"
2021-12-05,136.13207150368,"athens"
2021-12-06,136.07476340694,"athens"
2021-12-07,136.071713985279,"athens"
2021-12-08,136.074027339642,"athens"
2021-12-09,136.101472134595,"athens"
2021-12-10,136.598633017876,"athens"
2021-12-11,136.604942166141,"athens"
2021-12-12,136.147739221872,"athens"
2021-12-13,136.124710830705,"athens"
2021-12-14,136.112513144059,"athens"
2021-12-15,136.126393270242,"athens"
2021-12-16,136.153207150368,"athens"
2021-12-17,136.785173501577,"athens"
2021-12-18,136.809043112513,"athens"
2021-12-19,136.367192429022,"athens"
2021-12-20,137.046161934805,"athens"
2021-12-21,143.025131440589,"athens"
2021-12-22,143.100420609884,"athens"
2021-12-23,143.405993690852,"athens"
2021-12-24,144.399579390116,"athens"
2021-12-25,144.452050473186,"athens"
2021-12-26,143.924815983176,"athens"
2021-12-27,143.617350157729,"athens"
2021-12-28,143.624605678233,"athens"
2021-12-29,143.643848580442,"athens"
2021-12-30,143.869610935857,"athens"
2021-12-31,144.387802313354,"athens"
2022-01-01,251.020609884332,"athens"
2022-01-02,251.352050473186,"athens"
2022-01-03,262.429337539432,"athens"
2022-01-04,264.791167192429,"athens"
2022-01-05,264.588222923239,"athens"
2022-01-06,264.671924290221,"athens"
2022-01-07,271.460147213459,"athens"
2022-01-08,273.922607781283,"athens"
2022-01-09,277.102313354364,"athens"
2022-01-10,278.385804416404,"athens"
2022-01-11,278.341535226078,"athens"
2022-01-12,278.351314405889,"athens"
2022-01-13,278.356572029443,"athens"
2022-01-14,278.789484752892,"athens"
2022-01-15,277.975604626709,"athens"
